Hansard volume,Rā,Ingoa kaikōrero,Speaker turn,Paragraph number,Te Reo length,Ambiguous length,Other length,Is Māori (%),Kōrero
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,7,40,14,2,95.23809523809524,"He aha nga kaupapa kei roto i tenei pire? Tuatahi, ko te whakarereke i te Tari Maori me ona
ahuatanga katoa. Otira, ko te Whare Kooti Maori me nuku atu ki tera o nga tari, ara, Te Tari o te Ture,
hei whakahaere i tera wahanga mo tatou mo te iwi puta noa i te motu."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,8,36,15,3,92.3076923076923,"Tuarua, ko te whakahoutanga o tetahi taha o tenei tari hou, hei ako, hei awhina, hei tiaki i era
ahuatanga katoa o te iwi i roto i nga ahuatanga e korerohia nei e tatou, ara, kia tu totika ai ratou ki te
hapai i nga tikanga e korerohia nei e tatou i tenei ra."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,9,34,16,4,89.47368421052632,"E tatou ma, me ki, koia tenei te huri kanohi: ki te whakahoki i te mana i roto i te iwi i korerohia ai i
roto i Te Tiriti o Waitangi, ara, ki te tuku rangatiratanga, o te mana o te iwi mai ra ano i tera wa, tae
noa mai ki tenei ra."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,10,52,27,3,94.54545454545455,"Tenei ra te tautoko atu ki nga mihi i korerohia ai i runga i o tatou marae maha, otira, i korerohia i
roto i te Hui Taumata, i roto i tenei whare, ki te aroaro o tenei whare, i runga ano i o tatou marae i
korerohia nei e ahau i tenei wa. Koia tenei te whakatimata ki te whakatinana i aua korero i korerohia
e ahau i runga i o tatou marae, tae noa mai ki tenei ra, e aku rangatira."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,11,31,10,1,96.875,"No reira, tenei te mihi atu ki te iwi whanui i titiro ai ki te Tirohanga Rangapu, i titiro ai ki Te Urupare
Rangapu, tae noa o nga whakawhitiwhiti korero. Ko te mutunga ko nga ahuatanga ki roto i tenei pire
tuatahi."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,12,40,25,3,93.02325581395348,"E mihi atu ana ki te Mema mo Tauranga. E mohio nei e ia, mai ano i te wa o tona ake kawanatanga;
me ki, me hoki ano ki te tau 1979, te wa i timatahia e ia, otira, e ona tuakana, ki te whakarereke i tenei
pire, kore rawa ratou e taea ai ki te whakatinana i tera pire, mai ano i te wa i heke ai ratou."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,13,59,31,8,88.05970149253731,"Na, ka mea atu ki a ia, i te mea i noho ai maua ki runga i te Komiti Maori ki Turanga, i roto i tenei
pire, kore rawa ahau i kite i roto i tera ahuatanga, tetehi matauranga ranei ka pewhea ka puta ai te iwi
ki te ao marama, apopo tonu atu. Na reira, koianei ra te mihi atu ki a ia, ahakoa ka hoki ra ano nga
whakaaro ki tera tau, kei konei ia i tenei wa, e whakamomori nei i nga whakaaro e korerohia nei e
tatou i tenei wa. No reira, tena koe."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,14,45,12,5,90.0,"Otira, ki aku tuakana, ta maua tuahine, tatou katoa kei roto i tenei whare, tena koutou i homai ai te
mana, te ihi, te tapu, te wehi, hei whakauru i enei tikanga i tenei whare i tenei wa: hei aha? Mo a tatou
uri whakatupu apopo, kia noho tahi ai tatou, kia kiia ai te korero ra ra ``He iwi kotahi tatou''."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. WETERE (Minister of Maori Affairs),235,15,8,0,1,88.88888888888889,"Na reira, tena koutou, tena koutou, tena tatou katoa."
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. Wetere,266,1,2,0,0,100.0, Tai Tokerau!
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Hon. K. T. Wetere,268,1,1,0,0,100.0, Tuwharetoa!
Vol 497.txt,"THURSDAY, 13 APRIL 1989",Dr GREGORY (Northen Maori),277,1,23,4,5,82.14285714285714," E nga iwi o te motu tena koutou katoa. Te minita Maori nga mema
Maori tena ra koutou. Nga mema katoa o te whare Rangatira o Nu Tirani tena ra koutou katoa."
Vol 497.txt,"TUESDAY, 2 MAY 1989",Hon. K. T. WETERE,144,1,9,6,1,90.0, Ko taku mohio koi na te tikanga o te patai i pataingia e koe ki au.
Vol 500.txt,"TUESDAY, 15 AUGUST 1989",Hon. Mike Moore,181,1,1,0,0,100.0, Whinge!
Vol 500.txt,"WEDNESDAY, 16 AUGUST 1989",John Carter,251,1,2,0,0,100.0, Te Hapua?
Vol 501.txt,"TUESDAY, 5 SEPTEMBER 1989",Opposition Members,226,1,1,0,0,100.0, Papatoetoe.
Vol 502.txt,"WEDNESDAY, 11 OCTOBER 1989",Mr Braybrooke,291,1,1,0,0,100.0, Pania.
Vol 503.txt,"WEDNESDAY, 22 NOVEMBER 1989",Hon. W. F. Birch,139,1,2,0,1,66.66666666666667, And Te Atatu!
Vol 503.txt,"TUESDAY, 5 DECEMBER 1989",Hon. K. T. WETERE (Minister of Maori Affairs),1040,1,123,41,17,87.85714285714286," I move, That the Runanga Iwi Bill be introduced. Ki
nga mema o te whare ki nga iwi o te motu tena koutou, tena koutou katoa. Nga mate o te wa o tenei
tau marama wiki o tenei ra haere koutou. Kia tatou to hunga ora, tena koutou katoa. E tatou ma, he
ra tino whakaharahara tenei mo te iwi Maori me te kawanatanga, i te mea he pire hei whakahono te
iwi me te karauna i runga nga kaupapa o te Tiriti o Waitangi. Ko te mea nui o tenei pire ma te iwi
anake. He whakatu enei runanga. Tuarua ma ratou ano hei whaka whiti whiti korero kaupapa
whakaaro nei ki nga tari o te karauna a mea nga kaunihera o te motu. Me ki kua e nga kupu i roto nga
pukapuka e rua ara. Tirohanga rangapu me te urupare rangapu mai reira kua tu te Manatu Maori me
te tira ahu iwi. Otira koia tenei te whakatinana tanga o nga moemoea me nga whakatakotoranga ote
hui taumata 1984. No reira e kore mutu nga mihi kia kautou katoa."
Vol 503.txt,"TUESDAY, 5 DECEMBER 1989",Dr GREGORY (Northern Maori),1053,1,16,4,1,94.11764705882354," E te Tumuaki te Whare tena koe. E te Minita Maori me nga rangatira
o te Whare Paremata tena koutou katoa."
Vol 504.txt,"TUESDAY, 12 DECEMBER 1989",Hon. K. T. Wetere,190,1,3,0,1,75.0, Koe na te tahi.
Vol 504.txt,"TUESDAY, 12 DECEMBER 1989",Hon. K. T. Wetere,192,1,2,2,0,100.0, He aha o tena?
Vol 504.txt,"TUESDAY, 12 DECEMBER 1989",Hon. K. T. Wetere,194,1,3,0,0,100.0, Kaore koe mohia.
Vol 504.txt,"TUESDAY, 12 DECEMBER 1989",Hon. K. T. Wetere,207,1,1,0,0,100.0, Teehee!
Vol 505.txt,"TUESDAY, 27 FEBRUARY 1990",Hon. K. T. WETERE (Minister of Maori Affairs),188,3,47,21,22,68.1159420289855,"I shall deal with that matter later. First, in the traditional way, I mihi to you, Mr Speaker, and I do so
by saying: ``E ta, tena koe mo te honore i utaina ki runga koe e to tatou ariki te Kuini o Niu Tireni. Ki
nga mema i timata i tenei huihuinga tena korua, o tira tena koutou katoa. Ki te honore mema o te Tai
Tokerau, tena koe mo te kaupapa o nga waka taua. Kei te mihi, kei te tangi ki a koe me o matua tupuna."
Vol 505.txt,"TUESDAY, 27 FEBRUARY 1990",Hon. K. T. WETERE (Minister of Maori Affairs),188,4,70,30,5,93.33333333333333,"O tira te Tai Tokerau nui tonu mo nga manaakitanga maha. Mai te timatanga o te hui ki Waitangi me
ona ahuatanga katoa e kore e warewaretia e te ao mo tenei hui whakaharahara. Tuarua---ki o matua
tupuna o Ngati Whatua me o tatou rangatira, Howard Morrison, Ara Pita Sharples, me te tuahine a
Kiri Te Kanawa me o ratou mahi ataahua, ki roto o Tamaki Makaurau i waenganui i o tatou Ariki. Me
era atu kaupapa. No reira ki nga iwi o te motu, mai Muriwhenua, ki Murihiku, ki Wharekauri, tena
koutou katoa, i whakahonore te powhiri o te Tai Tokerau, tena koutou katoa."
Vol 507.txt,"TUESDAY, 22 MAY 1990",Dr GREGORY (Northern Maori),169,1,22,13,11,66.66666666666667," I shall begin by saying a few words in Maori: E te minita, ki a tatou o
te whare nei. Te pire e pa ana ki runga i te tepu o te whare he pire nui mo te iwi Maori. No reira tena
koutou tena koutou."
Vol 507.txt,"THURSDAY, 31 MAY 1990",Jenny Kirk,98,1,2,2,1,66.66666666666667, Where are kohanga reo established?
Vol 508.txt,"WEDNESDAY, 20 JUNE 1990",Hon. K. T. WETERE (Minister of Maori Affairs),115,1,1,0,0,100.0, ē.
Vol 508.txt,"WEDNESDAY, 20 JUNE 1990",Hon. K. T. WETERE,117,1,1,0,0,100.0, Kao.
Vol 508.txt,"TUESDAY, 26 JUNE 1990",Hon. K. T. WETERE (Minister of Maori Affairs),80,1,5,3,1,83.33333333333333," Ae, i roto i te nohonga o tenei whare."
Vol 508.txt,"TUESDAY, 26 JUNE 1990",Hon. K. T. WETERE,82,1,33,14,2,94.28571428571429," Kei te rereke tena patai, i te mea i puta atu taku whakaaro i te tekau ma waru o
Hanuere. I roto i era korero i kii ai au, kia noho tenei kaupapa i roto i te nohonga o te whare. Kaore kia
mutu nga mahi a nga apiha."
Vol 508.txt,"TUESDAY, 26 JUNE 1990",Hon. K. T. WETERE,87,1,11,3,0,100.0," Tera whakahoki, kaore kia mutu nga apiha i te mahi o nga kaupapa nei."
Vol 508.txt,"TUESDAY, 26 JUNE 1990",Dr Gregory,112,1,3,2,1,75.0, He patai ki te minita Maori.
Vol 508.txt,"TUESDAY, 26 JUNE 1990",Hon. K. T. WETERE,113,1,23,12,3,88.46153846153847," I toku nei whakaaro, ae. Koinei au i whakatungia he komiti, hei titiro i nga
ahuatanga i pana ki tenei ture. Koia ra te he i te haere mai o tena prie i roto i te whare nei."
Vol 508.txt,"THURSDAY, 28 JUNE 1990",Hon. K. T. WETERE (Minister in charge of the Iwi Transition Agency),107,1,12,8,1,92.3076923076923," Heoi an hei whakautu i te patai
a te mema o Tauranga mehemea ka taea ki te awhina i a ia."
Vol 509.txt,"TUESDAY, 24 JULY 1990",Mr SPEAKER,131,49,1,0,0,100.0,Tirikatene-
Vol 509.txt,"TUESDAY, 24 JULY 1990",Mr SPEAKER,131,56,1,0,0,100.0,Tirikatene-
Vol 509.txt,"TUESDAY, 24 JULY 1990",Mr SPEAKER,131,68,1,0,0,100.0,Tirikatene-
Vol 509.txt,"THURSDAY, 9 AUGUST 1990",Hon. Mrs T. W. M. TIRIKATENE-SULLIVAN,261,8,14,6,4,77.77777777777777,"No reira, e te whanaunga, tena ahau te mihi atu ki a koe mo to manaakitanga to tiakitanga ki a
matou, ta tatou rangatahi."
Vol 510.txt,"THURSDAY, 16 AUGUST 1990",Mr SPEAKER,375,26,1,0,0,100.0,Tirikatene-
Vol 510.txt,"TUESDAY, 21 AUGUST 1990",JOHN LUXTON (Matamata),148,1,20,3,0,100.0," Kei te rangatira, Tumuaki o te Whare tena koe. E nga mema o te Whare
Paremata, tena koutou, tena koutou, tena koutou katoa."
Vol 511.txt,"THURSDAY, 6 DECEMBER 1990",11. K. T. WETERE (Western Maori) ki te Minita o te Tira Ahu Iwi,124,1,14,4,0,100.0," Ana whea ka hari mai ia tetahi pire
hei whakarereke i te Ture 1989 whakamana Te Tira Ahu Iwi?"
Vol 511.txt,"THURSDAY, 6 DECEMBER 1990",Hon. WINSTON PETERS (Minister in charge of the Iwi Transition Agency),125,1,8,1,2,80.0," Tena koe, Koro, te Minita
Maori i nga ra kua pahure."
Vol 511.txt,"THURSDAY, 6 DECEMBER 1990",K. T. Wetere,126,1,17,7,1,94.44444444444444," Te mea, ko te whakautu ki te patai kaore e rereke nga whakaaro i korerohia ai e te
mema i te wa o te poti."
Vol 511.txt,"THURSDAY, 6 DECEMBER 1990",Michael Laws,128,1,4,4,0,100.0, Kia ora e te Minita....pehea e hoa?
Vol 511.txt,"THURSDAY, 6 DECEMBER 1990",Hon. WINSTON PETERS,129,1,3,2,0,100.0," A, taihoa. Kaore, e rua."
Vol 511.txt,"TUESDAY, 11 DECEMBER 1990",Hon. K. T. WETERE (Western Maori),137,6,59,27,7,89.39393939393939,"Ara, e mihi ana ki a ia. Kua tae ra te taonga ki roto i a koe, ara, ki Ngati Hine me to iwi whanau, tae
atu ki te iwi puta noa te motu. Kare e mutu ra te mihi ki a koe mo te taonga kua uwhia nei ki runga i a
koe i tenei wa, kei te rangatira. Na reira ma te wa ka rongo ai te ao, te motu (i) nga whakaaro e
whakaarohia nei e koutou, ara, a koe, mo tatau mo te iwi puta noa i te motu."
Vol 511.txt,"TUESDAY, 11 DECEMBER 1990",Hon. K. T. WETERE (Western Maori),137,7,158,81,14,91.86046511627907,"A, tuarua, ka mihi atu ki tana tuakana, te Mema mo Tongariro. Kei te rangatira, haere mai. Naumai i
roto i te Whare nei. E tika tonu ka hoki ano (i) nga whakaaro i te wa i o tatau matua, me ki o matua
mai ano i te Tai Tokerau. I noho nei i roto i te Whare nei, a, i whakatakotohia ai nga kaupapa i
whakaarohia e ratau mo tatau mo te iwi, mai ano i te wa, tae noa mai ki tenei ra. Me ki, kei te mohio
tonu koe (ki) nga kaupapa i hangatia e ratau mai ano i te hainatanga o te Tiriti o Waitangi, a, tae noa
mai ki te rangi nei. E rongohia nei ki to teina e korerohia nei nga take e pa ana i tera o taua matua a Ta
Apirana i whakatau ano i roto i te Whare nei. Me ki, ko nga kaupapa i mahitia e ia, a, kei te tu tonu i
tenei wa. Hoi ano, kei tona wa, a, ka kite ai tatau, nga whiriwhiritanga ranei, i roto i te Komiti Maori
ranei, ki roto i te Whare ranei, i roto, i runga i o tatau marae. A, hoi ano, i tenei wa e te rangatira, kei
te mihi atu ki a koe kua tae mai ano i roto i tenei Whare, hei tu hei Mema mo Tongariro. No reira, ki
taku nei mohio, e, ka manaakitia koe e Ngati Tuwharetoa. No reira, kei te rangatira, tena koe, a, tena
korua."
Vol 511.txt,"TUESDAY, 11 DECEMBER 1990",PAUL SWAIN (Eastern Hutt),146,1,12,3,0,100.0," Tihei mauri ora! Te ropu nei, tena koutou, tena koutou. Kia ora ano
tatau katoa."
Vol 511.txt,"TUESDAY, 11 DECEMBER 1990",PAUL SWAIN (Eastern Hutt),146,42,19,8,1,95.0,"No reira, e nga rau, e nga mana, e nga iwi, e nga iwi o nga hau e wha, tena koutou, tena koutou. Kia
ora ano tatau katoa."
Vol 511.txt,"TUESDAY, 18 DECEMBER 1990",The Deputy Leader of the Opposition in her maiden speech quoted Brian Easton,160,31,14,9,2,87.5,"No reira kei te mihi ki a koutou katoa i awhina mai i ahau e te wa poti. Kia ora koutou, kia ora mai
tatou."
Vol 511.txt,"TUESDAY, 18 DECEMBER 1990",JOHN BLINCOE (Nelson),163,1,41,15,6,87.23404255319149," E te whare e tu nei, te whare Paremata---ara, ko ``te ana raiona''---tena
koe. E nga ahuatanga o nga mema tawhito---Maori, pakeha, katoa---tenei ahau, he mema hou, e mihi
atu ki a koutou. E te hunga ora: nga mema Maori o nga rohe e wha, tena koutou. E aku hoa mema,
Maori, pakeha, katoa: tena koutou. Tena koutou. Tena koutou, Mr Speaker."
Vol 511.txt,"WEDNESDAY, 19 DECEMBER 1990",Hon. WINSTON PETERS (Minister of Maori Affairs),24,1,19,6,1,95.0," A---e nga tini waka---Aotearoa, e nga huihuinga
tangata, e nga hau e wha, e te Whare Paremata o te motu, tena ra koutou, tena koutou katoa."
Vol 511.txt,"WEDNESDAY, 19 DECEMBER 1990",Hon. K. T. WETERE (Western Maori),25,1,53,19,4,92.98245614035088," E te Kaikorero, he ra pouri ano tenei mo te iwi Maori. Katahi
ano te Ture hei whakamana i te reo o te iwi. Ka patai atu ki te Minita, na wai ana apiha i tautoko ai i
tona kaupapa? Tuarua, no wai te iwi tautoko i tana kaupapa? Tuarua, a, tuatoru, kei whea he kaupapa
i oti i te Whare nei hei whakamana i te reo o te iwi? Kare he whakautu i tera korero."
Vol 511.txt,"WEDNESDAY, 19 DECEMBER 1990",Dr BRUCE GREGORY (Northern Maori),72,1,32,11,4,88.88888888888889," A---e te tumuaki o tenei Whare, tena koe! To tatau nei Minita
Maori, ahakoa kahore e mohio kei hea ia me tona ropu e noho mai na, e nga mema Maori o te Whare
nei, koutou e nga mema katoa o te iwi o te motu---tena koutou!"
Vol 511.txt,"WEDNESDAY, 19 DECEMBER 1990",Hon. Mrs T. W. M. TIRIKATENE-SULLIVAN (Southern Maori),79,1,75,25,6,92.5925925925926," Te mea tuatahi, tenei ahau te Pononga
o Ihowa, o nga Mano e inoi i roto i tenei Tene Raiona o nga Ture e manaaki i ta tatau iwi. Tuarua, tenei
ahau kei te mihi atu ki tenei Whare e tu nei, tenei Tene Raiona---tena koe. Tuatoru, taku mihi ki te
(h)unga ora, ki aku hoa mema o nga Rohe Maori e wha. Ki a koe e te Minita hou i to taenga atu ki te
turanga teitei i roto i tenei Kawanatanga---tena tatau katoa! Tena koutou nga apiha e awhina mai nei
nga Minita Maori. E titiro au kei konei koutou---tena koutou, tena koutou."
Vol 511.txt,"WEDNESDAY, 19 DECEMBER 1990",Hon. PETER TAPSELL (Eastern Maori),81,10,46,21,6,88.46153846153847,"No reira, ki nga karanga maha e whakarongo mai na i o koutou marae, i o koutou kainga---tena
koutou. Kai te mohio katoa tatau te taumaha o tenei kaupapa kei mua i a tatau. No reira, homai o
koutou whakaaro hei awhina i a matau i tenei wa. No reira kua kore au e kumea atu tenei mihi---tena
ra koutou, ara, me o tatau tini aitua---hinga mai ana, hinga atu ana, ka huri."
Vol 512.txt,"THURSDAY, 21 FEBRUARY 1991",IAN PETERS (Tongariro),271,1,56,17,49,53.333333333333336," Ko Tongariro Te Maunga. Ko Taupo-nui-a-Tia te Moana. Ko Te HeuHeu te
tangata. Nga mihi ki te whare e tu nei. Nga mihi ki te tangata whenua. E hora nei i te Whanganui-aTara. Nga mihi ki nga kai korero. Nga rohe o te motu i te Whare Paremata o Aotearoa. Ko te wehi ki te
Atua te timatanga o te matauranga. Na reira tena koutou tena koutou tena koutou katoa. The
mountain is Tongariro. Taupo of Tia is the lake. The chief of all this domain is Te HeuHeu. Greetings to
this house. Greetings to the original inhabitants. Greetings to the spokesmen of the electorates in
Parliament. To fear God is the beginning of knowledge. Therefore greetings and greetings to you all."
Vol 512.txt,"THURSDAY, 21 FEBRUARY 1991",Dr BRUCE GREGORY (Northern Maori),285,1,61,15,6,91.04477611940298," E te Whare, tena ra koutou katoa. Ko te mea tuatahi, kei te
mihi atu ki to tatau nei Kawana Tianara pahi, Ta Paora me tona wahine, me to tatau nei Kawana Tianara
hou, te Wahine Tuatahi o Niu Tireni. Kei a koe, te Kaikorero o te Whare, tena koe. Ko nga Mema Maori
o te Whare Paremata me nga Mema hou---koutou e tu roto i tenei Whare ki te korero i koutou nei
whakaaro, tena koutou, tena koutou, tena tatau katoa."
Vol 512.txt,"WEDNESDAY, 6 MARCH 1991",Hon. K. T. WETERE (Western Maori),193,1,35,19,3,92.10526315789474," E te Heamana, i nanahi nei i puta mai te ripoata mangu a te
Minita Maori. Ko ana korero e penei ana: ``Ka Ao, ka Ao, ka Awatea''. I powhiringia ai te Minita Maori
i te motu kia tatu mai ano ki te rongo atu ano i nga korero, e whakahau nei i roto i tenei ripoata."
Vol 512.txt,"WEDNESDAY, 6 MARCH 1991",Hon. K. T. WETERE (Western Maori),193,2,27,15,1,96.42857142857143,"A, tuatahi, me mihi atu ano ki a ia ahakoa kaore i konei. I tukua mai he powhiri kia tatu mai ki te
whakarongo i enei ahuatanga e mohiotia nei e tatau, i kokiringia ai te Whare nei, mai ano i te wa."
Vol 512.txt,"WEDNESDAY, 6 MARCH 1991",Hon. K. T. WETERE (Western Maori),193,3,65,25,6,91.54929577464789,"Maku e ki atu ehara i te mea hou i nga korero i puta mai i te ripoata nei, hoi ano ki nga ripoata mai
ano i te wa tae noa mai ki te rangi nei. Ko tetahi wahi e whakarereke ana e te Minita, e korero i te
ripoata nei, me ata whakakotahi te Manatu Maori me te Tira Ahu Iwi, me nga whakamarama e pa ana
ki te Matauranga, ki etahi wahi o nga korero atu i tera wahanga, me etahi wahanga hei whakahaere
ma te iwi, ma te Tari ranei, ma wai ranei."
Vol 512.txt,"WEDNESDAY, 6 MARCH 1991",Hon. K. T. WETERE (Western Maori),193,4,48,24,6,88.88888888888889,"Ko te patai atu, ``Ma wai ra hei hari enei korero i muri ake nei?''. He ripoata noa iho ki a tatau, ki te
motu hei whakaaro ma ratau. A, hoi ano, i penei aku whakaaro e te rangatira i te mea, i tae mai ai te
motu ki te whakarongo i tenei ripoata---nga korero a te Minita Maori. Na reira ka mihi atu ki a ia, ki a
koe, ki a tatau katoa e tau nei."
Vol 512.txt,"WEDNESDAY, 6 MARCH 1991",Dr BRUCE GREGORY (Northern Maori),202,1,21,6,5,80.76923076923077," Mr Speaker, tena koe! E te Minita Maori, tena koe! Koutou e
nohonoho mai nei i raro i te tini o to tatau nei Whare i tenei ahiahi, tena ra koutou katoa!"
Vol 514.txt,"TUESDAY, 30 APRIL 1991",Dr BRUCE GREGORY (Northern Maori),192,1,25,3,1,96.15384615384616," Tena koe te Kaikorero o te Whare, te Minita Maori, oku nei
hoa o te Whare nei, koutou katoa e nohonoho mai nei. Tena koutou, tena koutou, tena koutou!"
Vol 515.txt,"TUESDAY, 4 JUNE 1991",Dr BRUCE GREGORY (Northern Maori),351,3,16,4,0,100.0,"Kei o tatau nei iwi, koutou kua hinga atu ki runga i tenei kaupapa ki te kainga hikareti, haere atu."
Vol 515.txt,"TUESDAY, 4 JUNE 1991",Dr BRUCE GREGORY (Northern Maori),351,4,15,13,1,93.75,"Koutou e kai ana i nga kai hikareti, tena koutou. E te Whare nei, tena koutou i roto i tenei kaupapa e
pa ana ki mua i a tatau."
Vol 516.txt,"TUESDAY, 25 JUNE 1991",Ian Peters,298,1,2,0,1,66.66666666666667, In Te Kuiti.
Vol 517.txt,"TUESDAY, 30 JULY 1991",Hon. Don McKinnon,252,1,1,0,0,100.0, Papakura.
Vol 518.txt,"MONDAY, 5 AUGUST 1991",Hon. Dr Michael Cullen,227,1,2,0,1,66.66666666666667, Nga Tapuwae College!
Vol 519.txt,"TUESDAY, 24 SEPTEMBER 1991",Dr BRUCE GREGORY (Northern Maori),289,1,15,3,2,88.23529411764706," E te Kaikorero o te Whare, te Minita Maori, nga mema Maori,
tatau katoa e noho mai nei, tena koutou."
